state,saledate,productcategoryname,dollarcount,dollarweight,dollartotal
MA,6/23/19,Infused (edible),188994.23,0,188994.23
MA,1/16/19,Buds,15181.52,226778.85,241960.37
MA,3/20/19,Shake/Trim (by strain),0,5077.75,5077.75
MA,4/29/19,Concentrate (Each),297291.99,600,297891.99
MA,6/11/19,Concentrate (Each),350590.99,420,351010.99
MA,5/31/21,Infused (non-edible),10830.72,0,10830.72
MA,3/14/21,Infused (non-edible),12172.83,0,12172.83
MA,9/1/19,Kief,0,1451.46,1451.46
MA,3/19/20,Raw Pre-Rolls,0,163124.57,163124.57
MA,9/12/20,Infused (non-edible),17097.43,0,17097.43
MA,3/21/19,Infused Pre-Rolls,0,432,432
MA,10/10/19,Infused (edible),281881.8,0,281881.8
MA,3/20/19,Infused Pre-Rolls,0,252,252
MA,12/18/19,Concentrate,0,20334.04,20334.04
MA,7/18/19,Concentrate (Each),459722.99,0,459722.99
MA,1/18/21,Buds,0,1101687.53,1101687.53
MA,5/4/21,Concentrate (Bulk),0,741.06,741.06
MA,5/17/19,Infused (edible),225333.46,0,225333.46
MA,4/11/21,Infused Beverage,25673.73,0,25673.73
MA,7/7/20,Infused (non-edible),9579.72,0,9579.72
MA,1/9/20,Concentrate (Each),133889.05,0,133889.05
MA,11/18/19,Buds,0,631072.68,631072.68
MA,4/3/21,Infused (non-edible),19043.58,0,19043.58
MA,6/7/20,Infused (non-edible),7378.24,0,7378.24
MA,8/12/19,Infused (edible),167255.57,0,167255.57
MA,5/21/21,Infused Pre-Rolls,0,21694.4,21694.4
MA,12/2/18,Infused (non-edible),2432.59,0,2432.59
MA,1/30/21,Raw Pre-Rolls,0,396435.07,396435.07
MA,12/30/19,Raw Pre-Rolls,0,128760.14,128760.14
MA,7/14/20,Shake/Trim (by strain),0,4810.5,4810.5
MA,1/2/19,Shake/Trim (by strain),0,5274.6,5274.6
MA,12/21/19,Buds,0,1154520.46,1154520.46
MA,12/16/19,Concentrate,0,19361,19361
MA,12/1/20,Raw Pre-Rolls,0,265998.68,265998.68
MA,2/24/19,Infused (non-edible),1410.51,0,1410.51
MA,8/14/20,Raw Pre-Rolls,0,338207.68,338207.68
MA,10/6/20,Concentrate (Each),139354.06,0,139354.06
MA,11/20/18,Concentrate (Each),168516.21,0,168516.21
MA,11/26/20,Concentrate (Each),2696.5,0,2696.5
MA,4/23/19,Infused (edible),133074.27,0,133074.27
MA,4/24/21,Shake/Trim (by strain),0,34676.33,34676.33
MA,6/29/20,Kief,0,2461.17,2461.17
MA,12/7/20,Kief,0,2543,2543
MA,8/22/20,Infused (non-edible),14967.55,0,14967.55
MA,8/30/20,Raw Pre-Rolls,0,237215.69,237215.69
MA,2/28/20,Infused (edible),416571.1,0,416571.1
MA,3/30/21,Shake/Trim,0,432.51,432.51
MA,3/15/21,Buds,0,1211003.73,1211003.73
MA,1/7/21,Suppository,60,0,60
MA,4/20/19,Shake/Trim (by strain),0,3821.98,3821.98
MA,9/17/20,Concentrate,0,35411.53,35411.53
MA,6/1/21,Infused (edible),386126.87,0,386126.87
MA,11/6/20,Infused (edible),482787.23,0,482787.23
MA,6/26/20,Vape Product,440374.52,0,440374.52
MA,10/16/19,Buds,0,676335.86,676335.86
MA,1/7/19,Buds,14517.76,168775.51,183293.27
MA,6/8/19,Kief,0,1140,1140
MA,7/15/19,Suppository,16,0,16
MA,5/2/19,Concentrate (Each),343302.25,480,343782.25
MA,12/18/19,Kief,0,2272.5,2272.5
MA,4/11/19,Buds,859.96,425881.83,426741.79
MA,5/26/19,Concentrate (Each),386305.41,120,386425.41
MA,11/17/19,Raw Pre-Rolls,0,119047.39,119047.39
MA,8/2/20,Concentrate (Each),171782.75,0,171782.75
MA,11/17/20,Raw Pre-Rolls,0,248169.93,248169.93
MA,6/29/20,Buds,0,955668.78,955668.78
MA,11/27/19,Buds,0,1250870.7,1250870.7
MA,10/18/19,Concentrate,0,19061.6,19061.6
MA,12/11/20,Suppository,60,0,60
MA,3/6/21,Vape Product,795811.56,0,795811.56
MA,1/30/21,Shake/Trim,0,1080.85,1080.85
MA,8/13/20,Infused Pre-Rolls,0,7505.65,7505.65
MA,5/22/19,Shake/Trim,0,790.67,790.67
MA,6/24/19,Concentrate,0,3979.84,3979.84
MA,1/13/19,Infused (edible),41237.53,0,41237.53
MA,5/16/21,Infused Beverage,31975.42,0,31975.42
MA,3/19/19,Infused (non-edible),4502.79,0,4502.79
MA,11/30/20,Infused (edible),230576.25,0,230576.25
MA,3/8/21,Shake/Trim (by strain),0,14501.55,14501.55
MA,12/13/19,Concentrate (Each),217749.88,0,217749.88
MA,7/11/19,Infused (non-edible),95869.04,0,95869.04
MA,8/1/20,Shake/Trim (by strain),0,10950.89,10950.89
MA,4/15/21,Kief,0,2790.67,2790.67
MA,5/24/21,Shake/Trim (by strain),0,27212.59,27212.59
MA,11/3/20,Concentrate (Each),146254.18,0,146254.18
MA,1/7/20,Buds,0,703391.37,703391.37
MA,12/5/20,Concentrate (Each),156666.92,0,156666.92
MA,2/11/20,Shake/Trim (by strain),0,9600.9,9600.9
MA,2/13/21,Vape Product,817569.09,0,817569.09
MA,5/21/21,Concentrate (Each),278099.06,0,278099.06
MA,9/11/19,Shake/Trim (by strain),0,6598.95,6598.95
MA,9/29/19,Infused (non-edible),10442.68,0,10442.68
MA,7/27/19,Raw Pre-Rolls,0,69416.42,69416.42
MA,9/9/20,Infused (non-edible),11278.51,0,11278.51
MA,8/27/20,Infused Pre-Rolls,0,11692.87,11692.87
MA,5/18/21,Shake/Trim (by strain),0,29930.61,29930.61
MA,10/22/19,Shake/Trim (by strain),0,6188.75,6188.75
MA,12/19/18,Infused (edible),25352.16,0,25352.16
MA,12/7/18,Kief,3178.84,75,3253.84
MA,3/12/19,Infused (edible),62579.81,0,62579.81
MA,4/5/19,Infused (non-edible),15213.47,0,15213.47
MA,4/17/21,Kief,0,5622.55,5622.55
MA,3/13/20,Vape Product,562279.73,0,562279.73
MA,4/6/19,Concentrate,0,12321.86,12321.86
MA,6/11/19,Infused (non-edible),64767.19,0,64767.19
MA,10/12/20,Concentrate,0,28867.96,28867.96
MA,12/6/18,Buds,13588.21,143664.62,157252.83
MA,3/10/20,Shake/Trim (by strain),0,11044.5,11044.5
MA,3/23/20,Kief,0,660,660
MA,11/20/19,Infused (edible),223710.6,0,223710.6
MA,12/24/19,Raw Pre-Rolls,0,183373.85,183373.85
MA,5/2/19,Infused (non-edible),27898.7,0,27898.7
MA,4/19/19,Shake/Trim (by strain),0,2694.24,2694.24
MA,7/24/20,Shake/Trim (by strain),0,11889.91,11889.91
MA,9/16/19,Raw Pre-Rolls,0,60543.76,60543.76
MA,1/26/21,Buds,0,1031456.23,1031456.23
MA,8/2/20,Concentrate,0,22163.59,22163.59
MA,12/17/20,Kief,0,946.16,946.16
MA,12/18/20,Infused (edible),503549.75,0,503549.75
MA,11/18/20,Concentrate (Each),152202.55,0,152202.55
MA,3/2/20,Buds,0,722508.19,722508.19
MA,2/10/21,Concentrate,0,44258.29,44258.29
MA,5/24/19,Infused (non-edible),75347.68,0,75347.68
MA,3/2/21,Vape Product,483128.54,0,483128.54
MA,6/4/19,Concentrate (Each),329436.28,300,329736.28
MA,1/11/19,Concentrate (Each),197279.39,0,197279.39
MA,11/24/20,Kief,0,5236.5,5236.5
MA,10/24/19,Shake/Trim (by strain),0,6680.15,6680.15
MA,7/9/20,Infused (edible),302256.08,0,302256.08
MA,5/26/20,Infused (non-edible),9273.2,0,9273.2
MA,11/26/19,Infused Pre-Rolls,0,17132.09,17132.09
MA,11/10/19,Buds,0,833490.27,833490.27
MA,10/31/19,Infused Pre-Rolls,0,7855.18,7855.18
MA,1/10/21,Infused (non-edible),11466.6,0,11466.6
MA,12/2/19,Shake/Trim (by strain),0,7952.5,7952.5
MA,3/3/21,Vape Product,526632.81,0,526632.81
MA,10/21/20,Shake/Trim (by strain),0,4654.27,4654.27
MA,4/28/21,Concentrate,0,12303.93,12303.93
MA,3/7/19,Infused (edible),98181.57,0,98181.57
MA,6/18/20,Infused (non-edible),9935.67,0,9935.67
MA,7/20/20,Infused (edible),268226.43,0,268226.43
MA,12/31/20,Kief,0,4560.81,4560.81
MA,1/22/21,Raw Pre-Rolls,0,399310.7,399310.7
MA,1/18/21,Infused Pre-Rolls,0,9482,9482
MA,9/9/19,Infused (non-edible),59364.6,0,59364.6
MA,5/28/21,Infused (edible),764705.62,0,764705.62
MA,12/5/19,Kief,0,2105.98,2105.98
MA,9/23/20,Raw Pre-Rolls,0,263385.47,263385.47
MA,4/30/19,Shake/Trim (by strain),0,2206.3,2206.3
MA,3/29/19,Buds,12653.08,490090.55,502743.63
MA,9/5/19,Raw Pre-Rolls,0,76260.21,76260.21
MA,4/11/19,Concentrate,951.95,2531.22,3483.17
MA,7/20/20,Shake/Trim (by strain),0,8348.11,8348.11
MA,1/10/21,Concentrate (Each),179164.66,0,179164.66
MA,5/20/21,Infused (edible),451640.36,0,451640.36
MA,2/26/20,Kief,0,225,225
MA,8/19/19,Concentrate (Each),395467.77,0,395467.77
MA,2/8/21,Infused (edible),291182.72,0,291182.72
MA,2/20/21,Infused (edible),688869.56,0,688869.56
MA,11/22/20,Vape Product,479666.82,0,479666.82
MA,6/19/19,Infused (non-edible),59562.26,0,59562.26
MA,7/26/19,Buds,0,822565.3,822565.3
MA,1/17/20,Concentrate (Each),209565.48,0,209565.48
MA,8/3/20,Raw Pre-Rolls,0,228535.65,228535.65
MA,11/21/20,Shake/Trim,0,816,816
MA,6/6/20,Concentrate,0,23162.29,23162.29
MA,8/19/20,Raw Pre-Rolls,0,241303.04,241303.04
MA,7/2/20,Infused (edible),416757.71,0,416757.71
MA,11/29/20,Shake/Trim (by strain),0,11952.27,11952.27
MA,2/29/20,Concentrate (Each),247127.36,0,247127.36
MA,12/30/20,Infused Pre-Rolls,0,7460.11,7460.11
MA,1/8/20,Concentrate,0,7571,7571
MA,10/8/20,Kief,0,3025.5,3025.5
MA,6/20/20,Shake/Trim (by strain),0,10085.91,10085.91
MA,7/18/19,Raw Pre-Rolls,0,51255.68,51255.68
MA,7/17/20,Shake/Trim,0,1960.12,1960.12
MA,10/21/20,Kief,0,4656.81,4656.81
MA,7/11/19,Kief,0,881.65,881.65
MA,12/14/18,Buds,13468.39,140702.42,154170.81
MA,4/23/21,Kief,0,4082.48,4082.48
MA,1/2/19,Infused (non-edible),8711.86,0,8711.86
MA,9/26/19,Concentrate (Each),111560.7,0,111560.7
MA,5/4/21,Shake/Trim,0,1328.34,1328.34
MA,3/18/21,Kief,0,3812.82,3812.82
MA,10/21/19,Buds,0,659778.78,659778.78
MA,5/31/20,Infused (non-edible),6600.55,0,6600.55
MA,5/23/19,Infused (non-edible),65038.15,0,65038.15
MA,10/7/20,Concentrate,0,25589.94,25589.94
MA,1/26/20,Raw Pre-Rolls,0,155183.33,155183.33
MA,6/23/20,Vape Product,321974.92,0,321974.92
MA,4/13/19,Concentrate,17574.83,3056.28,20631.11
MA,8/27/19,Shake/Trim (by strain),0,3986.25,3986.25
MA,6/25/19,Concentrate (Each),381223.16,468,381691.16
MA,6/9/20,Infused (non-edible),8231.81,0,8231.81
MA,1/9/19,Kief,0,240,240
MA,11/14/20,Concentrate,0,45502.46,45502.46
MA,2/27/19,Concentrate (Each),177045.74,0,177045.74
MA,6/12/20,Infused Pre-Rolls,0,12477.88,12477.88
MA,11/21/19,Shake/Trim (by strain),0,16720.45,16720.45
MA,6/19/20,Infused (non-edible),9220.91,0,9220.91
MA,11/1/20,Kief,0,4366.52,4366.52
MA,12/8/19,Raw Pre-Rolls,0,137858.49,137858.49
MA,5/18/21,Concentrate,0,10090.68,10090.68
MA,12/8/18,Infused (non-edible),1879.9,0,1879.9
MA,8/19/20,Infused Pre-Rolls,0,11296,11296
MA,7/24/20,Shake/Trim,0,2995.44,2995.44
MA,1/12/20,Concentrate (Each),151504.78,0,151504.78
MA,11/8/20,Concentrate,0,31210.16,31210.16
MA,9/27/20,Infused Pre-Rolls,0,9219.69,9219.69
MA,12/1/20,Infused (non-edible),9828.73,0,9828.73
MA,12/9/20,Shake/Trim (by strain),0,7755.52,7755.52
MA,3/27/21,Shake/Trim (by strain),0,31646.68,31646.68
MA,1/22/19,Concentrate (Each),154258.36,0,154258.36
MA,11/11/19,Concentrate,0,10592.8,10592.8
MA,10/6/19,Infused (edible),271868.39,0,271868.39
MA,8/10/19,Concentrate,0,2991.86,2991.86
MA,10/15/19,Buds,0,688956.37,688956.37
MA,8/9/20,Buds,0,1085335.78,1085335.78
MA,4/9/19,Shake/Trim,0,1020.37,1020.37
MA,12/26/20,Infused (non-edible),15781.65,0,15781.65
MA,10/27/20,Infused Pre-Rolls,0,12741.1,12741.1
MA,10/5/20,Infused Pre-Rolls,0,6601.48,6601.48
MA,3/16/20,Buds,0,1203674.74,1203674.74
MA,7/6/20,Concentrate,0,17855.72,17855.72
MA,12/1/19,Concentrate,0,15072.81,15072.81
MA,1/28/21,Shake/Trim,0,568.34,568.34
MA,7/19/20,Concentrate (Each),143497.83,0,143497.83
MA,10/24/20,Shake/Trim,0,960,960
MA,10/31/20,Infused Pre-Rolls,0,16320.59,16320.59
MA,12/27/20,Buds,0,1107085.29,1107085.29
MA,10/3/20,Concentrate (Each),203821.83,0,203821.83
MA,12/27/19,Buds,0,1255479.32,1255479.32
MA,1/25/20,Infused (edible),434801.73,0,434801.73
MA,2/16/20,Buds,0,866832.26,866832.26
MA,11/9/19,Concentrate (Each),210385.39,0,210385.39
MA,11/14/20,Raw Pre-Rolls,0,366394.77,366394.77
MA,3/1/20,Vape Product,339288.06,0,339288.06
MA,9/24/20,Concentrate,0,32036.07,32036.07
MA,12/12/18,Infused (edible),52438.35,0,52438.35
MA,5/26/19,Raw Pre-Rolls,0,21222.63,21222.63
MA,11/10/20,Vape Product,386375.99,0,386375.99
MA,7/8/19,Infused (edible),164091.97,0,164091.97
MA,1/25/21,Concentrate,0,29206.6,29206.6
MA,2/16/20,Kief,0,836,836
MA,1/18/19,Buds,28132.55,280392.55,308525.1
MA,8/20/20,Shake/Trim (by strain),0,7290.1,7290.1
MA,8/8/20,Shake/Trim (by strain),0,9393.75,9393.75
MA,7/5/20,Kief,0,3729.69,3729.69
MA,7/6/19,Concentrate,0,5884.77,5884.77
MA,6/4/21,Shake/Trim (by strain),0,6082,6082
MA,10/10/20,Buds,0,1607997.76,1607997.76
MA,10/13/20,Shake/Trim (by strain),0,7974.6,7974.6
MA,1/30/20,Vape Product,264386.21,0,264386.21
MA,4/10/21,Infused (non-edible),17393.1,0,17393.1
MA,7/12/19,Buds,0,884570.25,884570.25
MA,5/13/21,Infused Pre-Rolls,0,14306.52,14306.52
MA,8/13/20,Shake/Trim,0,556.67,556.67
MA,3/25/19,Raw Pre-Rolls,0,9028.8,9028.8
MA,1/9/20,Infused (non-edible),20821.53,0,20821.53
MA,3/5/19,Concentrate (Each),155107.18,0,155107.18
MA,2/7/19,Kief,0,50,50
MA,7/27/19,Infused (edible),262918.95,0,262918.95
MA,6/21/20,Raw Pre-Rolls,0,144709.57,144709.57
MA,9/25/19,Shake/Trim (by strain),0,8146.25,8146.25
MA,10/12/20,Shake/Trim (by strain),0,7323.37,7323.37
MA,7/16/20,Vape Product,413797.05,0,413797.05
MA,10/9/20,Infused (edible),536277.72,0,536277.72
MA,1/16/20,Infused (edible),248213.84,0,248213.84
MA,6/4/20,Concentrate,0,13715.56,13715.56
MA,10/15/20,Kief,0,4170.56,4170.56
MA,12/16/20,Shake/Trim,0,1208.5,1208.5
MA,3/11/20,Raw Pre-Rolls,0,175111.64,175111.64
MA,5/23/21,Shake/Trim,0,1898.89,1898.89
MA,10/22/19,Infused Pre-Rolls,0,702.03,702.03
MA,7/28/20,Infused (non-edible),9403.47,0,9403.47
MA,2/16/21,Kief,0,2276,2276
MA,11/29/19,Infused Pre-Rolls,0,21110.26,21110.26
MA,9/29/19,Shake/Trim,0,1756,1756
MA,10/1/20,Concentrate,0,31649.53,31649.53
MA,3/6/19,Buds,16922.76,299321.28,316244.04
MA,11/13/20,Kief,0,6208.55,6208.55
MA,1/14/19,Infused (non-edible),31317.09,0,31317.09
MA,3/10/20,Kief,0,585,585
MA,12/8/20,Infused (non-edible),8598.41,0,8598.41
MA,3/9/19,Infused (non-edible),10330.99,0,10330.99
MA,12/15/19,Infused (edible),290178.85,0,290178.85
MA,6/10/20,Concentrate,0,16960.59,16960.59
MA,6/26/19,Kief,0,270,270
MA,9/19/19,Shake/Trim,0,854,854
MA,9/11/19,Infused (edible),178007.75,0,178007.75
MA,10/12/19,Concentrate,0,24654,24654
MA,12/10/20,Concentrate (Each),156190.69,0,156190.69
MA,6/2/20,Buds,0,701697.35,701697.35
MA,10/14/19,Raw Pre-Rolls,0,94163.14,94163.14
MA,4/10/19,Shake/Trim (by strain),0,2224.8,2224.8
MA,11/17/20,Kief,0,3797.71,3797.71
MA,1/12/21,Infused (edible),299919.14,0,299919.14
MA,5/6/21,Infused Pre-Rolls,0,17101.17,17101.17
MA,8/20/20,Buds,0,1253858.49,1253858.49
MA,4/30/21,Shake/Trim,0,2140.25,2140.25
MA,8/15/20,Vape Product,558199.04,0,558199.04
MA,11/9/20,Infused (non-edible),7114.01,0,7114.01
MA,3/14/21,Kief,0,3689.97,3689.97
MA,5/22/21,Infused (non-edible),18870.1,0,18870.1
MA,7/21/19,Infused (edible),200604.83,0,200604.83
MA,6/7/20,Infused Pre-Rolls,0,6022.6,6022.6
MA,1/11/21,Concentrate,0,37333.35,37333.35
MA,7/16/19,Suppository,16,0,16
MA,8/27/19,Concentrate,0,5254.74,5254.74
MA,7/5/20,Infused (non-edible),9483.36,0,9483.36
MA,9/26/19,Concentrate,0,15186.5,15186.5
MA,10/2/20,Infused (edible),492004.96,0,492004.96
MA,6/26/19,Concentrate (Each),391299.58,441,391740.58
MA,3/14/19,Concentrate,1498.44,6833.34,8331.78
MA,11/4/20,Concentrate (Each),125789.24,0,125789.24
MA,11/20/20,Shake/Trim,0,913,913
MA,5/23/19,Raw Pre-Rolls,0,20810.8,20810.8
MA,7/12/20,Infused Pre-Rolls,0,7580.47,7580.47
MA,6/25/20,Buds,0,1000112.84,1000112.84
MA,7/3/20,Infused Pre-Rolls,0,8914.15,8914.15
MA,9/24/19,Shake/Trim (by strain),0,5586.35,5586.35
MA,9/27/20,Infused (edible),374948.23,0,374948.23
MA,9/30/19,Shake/Trim (by strain),0,4436.25,4436.25
MA,12/9/19,Shake/Trim,0,1808.75,1808.75
MA,6/27/20,Raw Pre-Rolls,0,229301.93,229301.93
MA,10/18/20,Kief,0,4141.46,4141.46
MA,12/28/18,Concentrate (Each),237433.65,0,237433.65
MA,4/12/21,Vape Product,558828.93,0,558828.93
MA,2/4/19,Shake/Trim (by strain),0,4801.2,4801.2
MA,5/28/21,Kief,0,5260.82,5260.82
MA,11/23/18,Infused (edible),79102.41,0,79102.41
MA,3/22/21,Infused Beverage,13961.64,0,13961.64
MA,4/6/21,Kief,0,3155.13,3155.13
MA,1/28/19,Concentrate,10315.14,1518,11833.14
MA,2/12/21,Kief,0,3337.5,3337.5
MA,8/22/19,Concentrate (Each),478643.51,0,478643.51
MA,1/5/20,Vape Product,166025.78,0,166025.78
MA,6/23/19,Concentrate,0,3128,3128
MA,8/19/20,Buds,0,1135163.78,1135163.78
MA,12/13/19,Raw Pre-Rolls,0,218168.34,218168.34
MA,2/11/19,Shake/Trim (by strain),0,1852.8,1852.8
MA,5/15/21,Shake/Trim (by strain),0,33554.75,33554.75
MA,1/20/20,Infused Pre-Rolls,0,11396.12,11396.12
MA,2/23/21,Shake/Trim,0,1468.34,1468.34
MA,12/11/20,Shake/Trim,0,1124,1124
MA,5/14/21,Raw Pre-Rolls,0,577989.98,577989.98
MA,12/21/20,Vape Product,572343.13,0,572343.13
MA,2/3/20,Kief,0,1355,1355
MA,1/19/20,Kief,0,475,475
MA,9/8/19,Concentrate,0,12908.6,12908.6
MA,12/9/20,Infused (edible),305859.74,0,305859.74
MA,11/3/19,Buds,0,756725.4,756725.4
MA,1/10/21,Kief,0,3255.5,3255.5
MA,3/13/21,Concentrate (Each),318740.06,0,318740.06
MA,2/14/20,Vape Product,382071.31,0,382071.31
MA,8/6/20,Shake/Trim (by strain),0,5898.75,5898.75
MA,3/25/21,Shake/Trim (by strain),0,27690.65,27690.65
MA,11/23/20,Raw Pre-Rolls,0,276538.9,276538.9
MA,7/2/19,Raw Pre-Rolls,0,49378.11,49378.11
MA,10/2/20,Buds,0,1713481.89,1713481.89
MA,4/13/21,Raw Pre-Rolls,0,383831.09,383831.09
MA,4/3/21,Raw Pre-Rolls,0,539128.51,539128.51
MA,1/4/19,Shake/Trim (by strain),0,9061.76,9061.76
MA,8/21/19,Kief,0,634.14,634.14
MA,3/19/20,Concentrate (Each),168067.85,0,168067.85
MA,9/27/19,Buds,0,1023234.03,1023234.03
MA,9/12/19,Shake/Trim (by strain),0,23767.6,23767.6
MA,11/27/19,Infused Pre-Rolls,0,12125.04,12125.04
MA,12/5/19,Infused (non-edible),8892.2,0,8892.2
MA,2/5/20,Kief,0,650,650
MA,2/9/20,Concentrate (Each),171373.99,0,171373.99
MA,8/30/20,Infused Pre-Rolls,0,9465.76,9465.76
MA,11/27/20,Raw Pre-Rolls,0,452005.78,452005.78
MA,3/22/19,Infused Pre-Rolls,0,608.4,608.4
MA,1/2/19,Buds,21338.82,173965.29,195304.11
MA,4/15/19,Shake/Trim (by strain),0,594,594
MA,10/17/20,Shake/Trim (by strain),0,10611.83,10611.83
MA,5/15/19,Infused (edible),154812.38,0,154812.38
MA,5/8/21,Buds,0,1868764.02,1868764.02
MA,8/12/20,Kief,0,2335.55,2335.55
MA,8/24/20,Raw Pre-Rolls,0,210912.71,210912.71
MA,1/5/21,Vape Product,449890.72,0,449890.72
MA,4/2/21,Shake/Trim (by strain),0,42439.48,42439.48
MA,6/20/20,Buds,0,1066753.95,1066753.95
MA,6/12/19,Buds,0,530727.85,530727.85
MA,10/6/19,Raw Pre-Rolls,0,92430.19,92430.19
MA,1/2/20,Raw Pre-Rolls,0,168863.28,168863.28
MA,11/16/19,Shake/Trim (by strain),0,10991.1,10991.1
MA,4/21/19,Infused (non-edible),20089.43,0,20089.43
MA,11/24/20,Infused Pre-Rolls,0,12808.84,12808.84
MA,1/26/21,Infused Pre-Rolls,0,6855.28,6855.28
MA,1/1/19,Concentrate,1366.26,0,1366.26
MA,7/9/20,Raw Pre-Rolls,0,224656.55,224656.55
MA,1/24/21,Concentrate,0,33535.92,33535.92
MA,2/20/21,Infused Beverage,8964.27,0,8964.27
MA,3/16/20,Concentrate (Each),201997.92,0,201997.92
MA,9/1/20,Infused Pre-Rolls,0,7958.3,7958.3
MA,11/7/19,Concentrate,0,23349.61,23349.61
MA,5/25/19,Infused (non-edible),84781.08,0,84781.08
MA,6/16/20,Infused Pre-Rolls,0,8121.19,8121.19
MA,6/19/20,Infused Pre-Rolls,0,7792.94,7792.94
MA,1/31/21,Concentrate (Each),199854.19,0,199854.19
MA,3/23/21,Concentrate,0,22616.08,22616.08
MA,1/19/20,Vape Product,208415.74,0,208415.74
MA,2/4/21,Kief,0,3194.5,3194.5
MA,2/15/19,Concentrate,15190.01,2642.4,17832.41
MA,10/3/19,Buds,0,856284.1,856284.1
MA,2/27/20,Concentrate,0,17269,17269
MA,2/23/21,Shake/Trim (by strain),0,19238.88,19238.88
MA,6/3/19,Infused (edible),146356.43,0,146356.43
MA,8/1/19,Shake/Trim (by strain),0,7653.85,7653.85
MA,6/1/19,Infused (edible),223805.14,0,223805.14
MA,1/18/21,Kief,0,2324.67,2324.67
MA,3/3/20,Infused (non-edible),10311.38,0,10311.38
MA,11/13/20,Shake/Trim (by strain),0,10544.6,10544.6
MA,8/12/20,Shake/Trim,0,2233.4,2233.4
MA,4/19/19,Infused Pre-Rolls,0,2332.8,2332.8
MA,7/5/20,Infused Pre-Rolls,0,5075.86,5075.86
MA,1/16/21,Infused (edible),629660.1,0,629660.1
MA,10/22/20,Shake/Trim,0,810,810
MA,5/20/21,Raw Pre-Rolls,0,463452.68,463452.68
MA,12/6/20,Shake/Trim,0,495,495
MA,1/19/21,Shake/Trim (by strain),0,8881.91,8881.91
MA,10/14/20,Infused (edible),296940.94,0,296940.94
MA,4/13/21,Kief,0,3736.64,3736.64
MA,5/6/21,Vape Product,648618.19,0,648618.19
MA,10/14/20,Kief,0,4143.99,4143.99
MA,9/24/19,Shake/Trim,0,1912,1912
MA,11/28/19,Infused (edible),3153,0,3153
MA,11/27/18,Buds,13907.56,136252.98,150160.54
MA,11/17/20,Infused (edible),273955.06,0,273955.06
MA,2/12/20,Concentrate,0,13884,13884
MA,1/24/21,Kief,0,2292.48,2292.48
MA,9/26/20,Raw Pre-Rolls,0,354675.48,354675.48
MA,1/26/21,Infused (edible),269759.24,0,269759.24
MA,2/15/21,Concentrate (Each),157407.97,0,157407.97
MA,3/31/21,Shake/Trim,0,387.51,387.51
MA,5/31/20,Kief,0,1702.68,1702.68
MA,9/10/20,Shake/Trim (by strain),0,5823.75,5823.75
MA,5/6/19,Infused (non-edible),21649.76,0,21649.76
MA,11/12/19,Buds,0,650430.78,650430.78
MA,5/9/21,Concentrate (Each),185486.64,0,185486.64
MA,2/25/21,Concentrate (Each),186853.79,0,186853.79
MA,4/5/21,Concentrate,0,16708.27,16708.27
MA,5/7/21,Shake/Trim,0,3034.28,3034.28
MA,4/28/19,Raw Pre-Rolls,432,10170.55,10602.55
MA,12/20/18,Infused (non-edible),34393.59,0,34393.59
MA,12/6/19,Concentrate,0,20546.8,20546.8
MA,8/2/20,Buds,0,1161411.14,1161411.14
MA,6/15/20,Infused (non-edible),8700.73,0,8700.73
MA,4/18/21,Infused Beverage,27729.09,0,27729.09
MA,11/15/20,Shake/Trim (by strain),0,8736.2,8736.2
MA,9/10/20,Infused Pre-Rolls,0,9106.44,9106.44
MA,2/2/21,Concentrate (Each),126137.64,0,126137.64
MA,2/21/21,Kief,0,3196.5,3196.5
MA,6/20/19,Kief,0,75,75
MA,2/17/21,Concentrate (Each),195174.81,0,195174.81
MA,5/27/19,Kief,0,840,840
MA,3/29/21,Infused (non-edible),10361.43,0,10361.43
MA,9/2/20,Infused (edible),330424.33,0,330424.33
MA,12/13/18,Concentrate (Each),100232.23,0,100232.23
MA,12/7/18,Buds,24283.24,189294.55,213577.79
MA,1/29/21,Raw Pre-Rolls,0,403367.86,403367.86
MA,12/8/20,Vape Product,399463.81,0,399463.81
MA,8/14/19,Buds,0,624489.11,624489.11
MA,6/3/20,Kief,0,3823.29,3823.29
MA,3/11/21,Buds,0,1337824.04,1337824.04
MA,1/5/20,Concentrate,0,15266.01,15266.01
MA,3/20/20,Shake/Trim,0,788.4,788.4
MA,12/26/19,Infused (non-edible),19387.57,0,19387.57
MA,10/25/20,Concentrate (Each),165826.66,0,165826.66
MA,1/31/21,Vape Product,568697.87,0,568697.87
MA,8/5/19,Suppository,48,0,48
MA,7/1/20,Raw Pre-Rolls,0,218760.93,218760.93
MA,8/25/20,Infused (non-edible),10000.5,0,10000.5
MA,6/13/20,Concentrate,0,27760.31,27760.31
MA,8/4/20,Shake/Trim (by strain),0,7117.5,7117.5
MA,10/18/19,Shake/Trim (by strain),0,8897.34,8897.34
MA,5/8/21,Concentrate,0,17650.49,17650.49
MA,10/28/20,Vape Product,415394.44,0,415394.44
MA,1/24/20,Infused (edible),379517.47,0,379517.47
MA,12/23/19,Infused Pre-Rolls,0,9706.68,9706.68
MA,10/23/20,Shake/Trim (by strain),0,10066.3,10066.3
MA,9/18/19,Raw Pre-Rolls,0,70729.76,70729.76
MA,8/6/19,Infused (non-edible),85591.08,0,85591.08
